start_height,end_height,wallet_era,axis,value,share,in_set_lt10,in_set_lt100
951777,951920,Boltz (boltz-backend <9af5faa3),version,2,0.8621548702193863,0.00048065647226143914,0.0031216148080074973
951921,952064,Boltz (boltz-backend <9af5faa3),version,2,0.7994328283397446,0.00048065647226143914,0.0031216148080074973
952065,952208,Boltz (boltz-backend <9af5faa3),version,2,0.7493506585045233,0.00048065647226143914,0.0031216148080074973
952209,952352,Boltz (boltz-backend <9af5faa3),version,2,0.7788582167124957,0.00048065647226143914,0.0031216148080074973
952353,952496,Boltz (boltz-backend <9af5faa3),version,2,0.7997024657867682,0.00048065647226143914,0.0031216148080074973
952497,952640,Boltz (boltz-backend <9af5faa3),version,2,0.7852185023250985,0.00048065647226143914,0.0031216148080074973
952641,952784,Boltz (boltz-backend <9af5faa3),version,2,0.8422417033237215,0.00048065647226143914,0.0031216148080074973
952785,952928,Boltz (boltz-backend <9af5faa3),version,2,0.8279176264542507,0.00048065647226143914,0.0031216148080074973
952929,953072,Boltz (boltz-backend <9af5faa3),version,2,0.8351209596652744,0.00048065647226143914,0.0031216148080074973
953073,953216,Boltz (boltz-backend <9af5faa3),version,2,0.8388260843212302,0.00048065647226143914,0.0031216148080074973
953217,953360,Boltz (boltz-backend <9af5faa3),version,2,0.8112203196691261,0.00048065647226143914,0.0031216148080074973
953361,953504,Boltz (boltz-backend <9af5faa3),version,2,0.8301098860002867,0.00048065647226143914,0.0031216148080074973
953505,953648,Boltz (boltz-backend <9af5faa3),version,2,0.844402523033183,0.00048065647226143914,0.0031216148080074973
953649,953792,Boltz (boltz-backend <9af5faa3),version,2,0.8708775386908627,0.00048065647226143914,0.0031216148080074973
953793,953936,Boltz (boltz-backend <9af5faa3),version,2,0.8581261493008313,0.00048065647226143914,0.0031216148080074973
953937,954080,Boltz (boltz-backend <9af5faa3),version,2,0.8595086051332633,0.00048065647226143914,0.0031216148080074973
954081,954224,Boltz (boltz-backend <9af5faa3),version,2,0.8381892155211816,0.00048065647226143914,0.0031216148080074973
954225,954368,Boltz (boltz-backend <9af5faa3),version,2,0.8663723811324243,0.00048065647226143914,0.0031216148080074973
954369,954512,Boltz (boltz-backend <9af5faa3),version,2,0.8509208681780829,0.00048065647226143914,0.0031216148080074973
954513,954656,Boltz (boltz-backend <9af5faa3),version,2,0.8771233722543257,0.00048065647226143914,0.0031216148080074973
954657,954800,Boltz (boltz-backend <9af5faa3),version,2,0.8840896257219029,0.00048065647226143914,0.0031216148080074973
